,noisy,original_time
518,58.75235112780158,2017-06-20 09:00:00+00:00
519,59.678557444139116,2017-06-20 12:00:00+00:00
520,59.23051470939584,2017-06-20 15:00:00+00:00
521,59.48144862709144,2017-06-20 18:00:00+00:00
522,60.05378712871939,2017-06-21 09:00:00+00:00
523,60.1273948505346,2017-06-21 12:00:00+00:00
524,60.378186753119,2017-06-21 15:00:00+00:00
525,59.9819957585155,2017-06-21 18:00:00+00:00
526,57.971965410573844,2017-06-22 09:00:00+00:00
527,58.17674793819262,2017-06-22 12:00:00+00:00
528,58.10730326282304,2017-06-22 15:00:00+00:00
529,58.040009917943124,2017-06-22 18:00:00+00:00
530,59.95498273751891,2017-06-23 09:00:00+00:00
531,59.577189171656755,2017-06-23 12:00:00+00:00
532,59.89860762029123,2017-06-23 15:00:00+00:00
533,59.49234486183141,2017-06-23 18:00:00+00:00
534,60.045212882576294,2017-06-24 09:00:00+00:00
535,59.864856258822215,2017-06-24 12:00:00+00:00
536,60.10659693697932,2017-06-24 15:00:00+00:00
537,59.87324784676528,2017-06-24 18:00:00+00:00
538,61.88754963855888,2017-06-25 09:00:00+00:00
539,62.18339182879273,2017-06-25 12:00:00+00:00
540,61.863378348490954,2017-06-25 15:00:00+00:00
541,61.75534757220645,2017-06-25 18:00:00+00:00
542,57.97503020405469,2017-06-26 09:00:00+00:00
543,58.36569164199117,2017-06-26 12:00:00+00:00
544,58.445737857545254,2017-06-26 15:00:00+00:00
545,58.25526829365717,2017-06-26 18:00:00+00:00
546,61.20625714382507,2017-06-27 09:00:00+00:00
547,61.45428192264745,2017-06-27 12:00:00+00:00
548,61.536960457611386,2017-06-27 15:00:00+00:00
549,60.696045056648366,2017-06-27 18:00:00+00:00
550,63.711460339188584,2017-06-28 09:00:00+00:00
551,63.04742456797007,2017-06-28 12:00:00+00:00
552,63.001889431164734,2017-06-28 15:00:00+00:00
553,63.411037718799946,2017-06-28 18:00:00+00:00
554,58.869456594744605,2017-06-29 09:00:00+00:00
555,58.698039771335075,2017-06-29 12:00:00+00:00
556,58.82528886517781,2017-06-29 15:00:00+00:00
557,58.8732216591005,2017-06-29 18:00:00+00:00
558,58.194719126488195,2017-06-30 09:00:00+00:00
559,58.20164836043611,2017-06-30 12:00:00+00:00
560,58.947884497212186,2017-06-30 15:00:00+00:00
561,59.10414791103521,2017-06-30 18:00:00+00:00
562,62.52696225035968,2017-07-01 09:00:00+00:00
563,61.65863797026392,2017-07-01 12:00:00+00:00
564,61.85447546251296,2017-07-01 15:00:00+00:00
565,62.16734700732406,2017-07-01 18:00:00+00:00
566,62.075414696694885,2017-07-02 09:00:00+00:00
567,62.624011290424356,2017-07-02 12:00:00+00:00
568,62.54091206149294,2017-07-02 15:00:00+00:00
569,62.38586014798762,2017-07-02 18:00:00+00:00
570,62.634622212939945,2017-07-03 09:00:00+00:00
571,62.220456107199716,2017-07-03 12:00:00+00:00
572,62.47884441091698,2017-07-03 15:00:00+00:00
573,62.702721525671,2017-07-03 18:00:00+00:00
574,62.22127648405315,2017-07-04 09:00:00+00:00
575,62.534766095863894,2017-07-04 12:00:00+00:00
576,61.68554787430051,2017-07-04 15:00:00+00:00
577,62.252900586175244,2017-07-04 18:00:00+00:00
578,64.01085437358446,2017-07-05 09:00:00+00:00
579,64.40747429117366,2017-07-05 12:00:00+00:00
580,64.28495809065035,2017-07-05 15:00:00+00:00
581,64.25668122904099,2017-07-05 18:00:00+00:00
582,64.36458449987977,2017-07-06 09:00:00+00:00
583,64.57167430880324,2017-07-06 12:00:00+00:00
584,64.9023829340694,2017-07-06 15:00:00+00:00
585,64.93348678856773,2017-07-06 18:00:00+00:00
586,64.25076281091258,2017-07-07 09:00:00+00:00
587,63.85047280955011,2017-07-07 12:00:00+00:00
588,64.19316737204014,2017-07-07 15:00:00+00:00
589,64.31444277039803,2017-07-07 18:00:00+00:00
590,63.47052743491623,2017-07-08 09:00:00+00:00
591,63.450277433482405,2017-07-08 12:00:00+00:00
592,63.81238228892856,2017-07-08 15:00:00+00:00
593,63.091063577637584,2017-07-08 18:00:00+00:00
594,65.05846472174171,2017-07-09 09:00:00+00:00
595,65.38534551314287,2017-07-09 12:00:00+00:00
596,65.47835848884893,2017-07-09 15:00:00+00:00
597,65.55629471854701,2017-07-09 18:00:00+00:00
598,63.59039259687,2017-07-10 09:00:00+00:00
599,64.03616902279981,2017-07-10 12:00:00+00:00
600,63.62332283111197,2017-07-10 15:00:00+00:00
601,63.53644165278021,2017-07-10 18:00:00+00:00
602,67.3846035393303,2017-07-11 09:00:00+00:00
603,66.70950909190411,2017-07-11 12:00:00+00:00
604,66.48962744598498,2017-07-11 15:00:00+00:00
605,66.54053564955515,2017-07-11 18:00:00+00:00
606,63.707210514448896,2017-07-12 09:00:00+00:00
607,63.49273273634571,2017-07-12 12:00:00+00:00
608,63.3618739386626,2017-07-12 15:00:00+00:00
609,63.03969674671463,2017-07-12 18:00:00+00:00
610,62.959211530745556,2017-07-13 09:00:00+00:00
611,62.79521883057861,2017-07-13 12:00:00+00:00
612,62.87067382894091,2017-07-13 15:00:00+00:00
613,62.52299163739708,2017-07-13 18:00:00+00:00
614,64.13118092639772,2017-07-14 09:00:00+00:00
615,63.94618374020263,2017-07-14 12:00:00+00:00
616,63.94663585561813,2017-07-14 15:00:00+00:00
617,64.29207472797916,2017-07-14 18:00:00+00:00
618,65.754275382227,2017-07-15 09:00:00+00:00
619,65.68644806171069,2017-07-15 12:00:00+00:00
620,65.95456249975412,2017-07-15 15:00:00+00:00
621,65.45834093487791,2017-07-15 18:00:00+00:00
622,64.89240151729356,2017-07-16 09:00:00+00:00
623,65.57820324894621,2017-07-16 12:00:00+00:00
624,64.9517798237733,2017-07-16 15:00:00+00:00
625,64.66627950488076,2017-07-16 18:00:00+00:00
626,67.25656496873981,2017-07-17 09:00:00+00:00
627,67.26066864981892,2017-07-17 12:00:00+00:00
628,67.08207689477983,2017-07-17 15:00:00+00:00
629,67.19829568302475,2017-07-17 18:00:00+00:00
630,65.85969322727671,2017-07-18 09:00:00+00:00
631,64.93197923473458,2017-07-18 12:00:00+00:00
632,65.67473391460123,2017-07-18 15:00:00+00:00
633,65.21809780956696,2017-07-18 18:00:00+00:00
634,66.96854401471482,2017-07-19 09:00:00+00:00
635,66.70302486122706,2017-07-19 12:00:00+00:00
636,66.8013207257761,2017-07-19 15:00:00+00:00
637,66.9557713157372,2017-07-19 18:00:00+00:00
638,66.56168593437303,2017-07-20 09:00:00+00:00
639,66.73077931161146,2017-07-20 12:00:00+00:00
640,187.63177733712035,2017-07-20 15:00:00+00:00
641,66.71101159293387,2017-07-20 18:00:00+00:00
642,69.55185490777346,2017-07-21 09:00:00+00:00
643,69.94868701330635,2017-07-21 12:00:00+00:00
644,69.70693151898726,2017-07-21 15:00:00+00:00
645,69.88144765271315,2017-07-21 18:00:00+00:00
646,68.48742468613666,2017-07-22 09:00:00+00:00
647,68.35711231873097,2017-07-22 12:00:00+00:00
648,68.56623600940868,2017-07-22 15:00:00+00:00
649,68.64277562139029,2017-07-22 18:00:00+00:00
650,69.53242641912463,2017-07-23 09:00:00+00:00
651,69.7664099821095,2017-07-23 12:00:00+00:00
652,70.1339026740911,2017-07-23 15:00:00+00:00
653,69.40511538603893,2017-07-23 18:00:00+00:00
654,68.40129622347632,2017-07-24 09:00:00+00:00
655,68.57141380843373,2017-07-24 12:00:00+00:00
656,68.56771912203281,2017-07-24 15:00:00+00:00
657,68.62820246100483,2017-07-24 18:00:00+00:00
658,72.43420299784772,2017-07-25 09:00:00+00:00
659,72.30088709366608,2017-07-25 12:00:00+00:00
660,71.89584013549417,2017-07-25 15:00:00+00:00
661,71.9658610775696,2017-07-25 18:00:00+00:00
662,70.05169799102906,2017-07-26 09:00:00+00:00
663,69.97555300066323,2017-07-26 12:00:00+00:00
664,70.12172301682898,2017-07-26 15:00:00+00:00
665,70.21498447277736,2017-07-26 18:00:00+00:00
666,72.67641231941685,2017-07-27 09:00:00+00:00
667,73.07225982442078,2017-07-27 12:00:00+00:00
668,72.96536718110235,2017-07-27 15:00:00+00:00
669,72.7896539625204,2017-07-27 18:00:00+00:00
670,72.84314392704182,2017-07-28 09:00:00+00:00
671,72.9673083126735,2017-07-28 12:00:00+00:00
672,72.92453210369116,2017-07-28 15:00:00+00:00
673,73.11891763268046,2017-07-28 18:00:00+00:00
674,74.86446839839456,2017-07-29 09:00:00+00:00
675,75.13164149563087,2017-07-29 12:00:00+00:00
676,74.72952362799943,2017-07-29 15:00:00+00:00
677,74.74920609069672,2017-07-29 18:00:00+00:00
678,72.38975194834596,2017-07-30 09:00:00+00:00
679,71.77309232907858,2017-07-30 12:00:00+00:00
680,72.04363906956874,2017-07-30 15:00:00+00:00
681,72.74483991706471,2017-07-30 18:00:00+00:00
682,74.20698554494544,2017-07-31 09:00:00+00:00
683,74.3888073789197,2017-07-31 12:00:00+00:00
684,74.48219054646445,2017-07-31 15:00:00+00:00
685,74.55898046072163,2017-07-31 18:00:00+00:00
686,73.73855021087044,2017-08-01 09:00:00+00:00
687,73.6445496104291,2017-08-01 12:00:00+00:00
688,73.72355278522959,2017-08-01 15:00:00+00:00
689,74.05847857110558,2017-08-01 18:00:00+00:00
690,74.16749824648147,2017-08-02 09:00:00+00:00
691,74.16626232493672,2017-08-02 12:00:00+00:00
692,74.11450765170017,2017-08-02 15:00:00+00:00
693,73.88890277096522,2017-08-02 18:00:00+00:00
694,74.81721975537359,2017-08-03 09:00:00+00:00
695,74.23332015579065,2017-08-03 12:00:00+00:00
696,74.28920421706829,2017-08-03 15:00:00+00:00
697,74.92365135020108,2017-08-03 18:00:00+00:00
698,74.11837049101831,2017-08-04 09:00:00+00:00
699,73.49393541200622,2017-08-04 12:00:00+00:00
700,73.99185274193081,2017-08-04 15:00:00+00:00
701,73.62928037118834,2017-08-04 18:00:00+00:00
702,75.47847105377691,2017-08-05 09:00:00+00:00
703,75.34244179521788,2017-08-05 12:00:00+00:00
704,74.92357431198533,2017-08-05 15:00:00+00:00
705,75.50083697754954,2017-08-05 18:00:00+00:00
706,71.0885699123399,2017-08-06 09:00:00+00:00
707,70.89164465179425,2017-08-06 12:00:00+00:00
708,71.20976883923755,2017-08-06 15:00:00+00:00
709,71.04280669665297,2017-08-06 18:00:00+00:00
710,73.06880739419445,2017-08-07 09:00:00+00:00
711,73.24818805404215,2017-08-07 12:00:00+00:00
712,73.23973018718236,2017-08-07 15:00:00+00:00
713,72.7431810999899,2017-08-07 18:00:00+00:00
714,75.91704586417843,2017-08-08 09:00:00+00:00
715,75.96625648949659,2017-08-08 12:00:00+00:00
716,76.1840568642842,2017-08-08 15:00:00+00:00
717,76.39115938870434,2017-08-08 18:00:00+00:00
718,75.24243270464804,2017-08-09 09:00:00+00:00
719,74.72237593890623,2017-08-09 12:00:00+00:00
720,75.61103820692934,2017-08-09 15:00:00+00:00
721,75.57350396116249,2017-08-09 18:00:00+00:00
722,70.66649547661878,2017-08-10 09:00:00+00:00
723,71.71890332997815,2017-08-10 12:00:00+00:00
724,71.26417076467567,2017-08-10 15:00:00+00:00
725,71.2021829779074,2017-08-10 18:00:00+00:00
726,73.88299356184831,2017-08-11 09:00:00+00:00
727,73.16127155742163,2017-08-11 12:00:00+00:00
728,73.55829040258897,2017-08-11 15:00:00+00:00
729,73.97166889729331,2017-08-11 18:00:00+00:00
730,72.27594944941656,2017-08-12 09:00:00+00:00
731,72.37720092383306,2017-08-12 12:00:00+00:00
732,72.53805405382327,2017-08-12 15:00:00+00:00
733,72.8168798795122,2017-08-12 18:00:00+00:00
734,76.08357084986862,2017-08-13 09:00:00+00:00
735,75.76098316965205,2017-08-13 12:00:00+00:00
736,76.17801283303405,2017-08-13 15:00:00+00:00
737,76.23935437133467,2017-08-13 18:00:00+00:00
738,73.73131897226523,2017-08-14 09:00:00+00:00
739,73.5907037139619,2017-08-14 12:00:00+00:00
740,73.5130100339256,2017-08-14 15:00:00+00:00
741,73.48533252045455,2017-08-14 18:00:00+00:00
742,72.09148065359483,2017-08-15 09:00:00+00:00
743,72.24284283062084,2017-08-15 12:00:00+00:00
744,71.99946007785948,2017-08-15 15:00:00+00:00
745,72.46555996493129,2017-08-15 18:00:00+00:00
746,72.58902445863944,2017-08-16 09:00:00+00:00
747,72.21498810129656,2017-08-16 12:00:00+00:00
748,72.52477730072751,2017-08-16 15:00:00+00:00
749,72.24161611333294,2017-08-16 18:00:00+00:00
750,71.45172665261775,2017-08-17 09:00:00+00:00
751,71.32041119665216,2017-08-17 12:00:00+00:00
752,72.30286137661675,2017-08-17 15:00:00+00:00
753,71.62989451551528,2017-08-17 18:00:00+00:00
754,70.65031255677032,2017-08-18 09:00:00+00:00
755,70.24309761875817,2017-08-18 12:00:00+00:00
756,69.96267494850618,2017-08-18 15:00:00+00:00
757,70.30560762089057,2017-08-18 18:00:00+00:00
758,69.31595741543416,2017-08-19 09:00:00+00:00
759,69.08140325032645,2017-08-19 12:00:00+00:00
760,68.95041517344701,2017-08-19 15:00:00+00:00
761,68.97904989559284,2017-08-19 18:00:00+00:00
762,69.64453530699124,2017-08-20 09:00:00+00:00
763,69.20177927203414,2017-08-20 12:00:00+00:00
764,69.01406567822525,2017-08-20 15:00:00+00:00
765,69.27313893104332,2017-08-20 18:00:00+00:00
766,68.18386854649017,2017-08-21 09:00:00+00:00
767,67.34697972449182,2017-08-21 12:00:00+00:00
768,67.4677553235102,2017-08-21 15:00:00+00:00
769,67.14434096293728,2017-08-21 18:00:00+00:00
770,65.83366702515681,2017-08-22 09:00:00+00:00
771,65.99460446019549,2017-08-22 12:00:00+00:00
772,66.00013689804561,2017-08-22 15:00:00+00:00
773,65.92204806320743,2017-08-22 18:00:00+00:00
774,66.34299708962943,2017-08-23 09:00:00+00:00
775,66.5231091287389,2017-08-23 12:00:00+00:00
776,66.55509054608405,2017-08-23 15:00:00+00:00
777,66.63577765753337,2017-08-23 18:00:00+00:00
778,65.67586669627187,2017-08-24 09:00:00+00:00
779,65.70946250008902,2017-08-24 12:00:00+00:00
780,65.55712092495673,2017-08-24 15:00:00+00:00
781,65.45576422216185,2017-08-24 18:00:00+00:00
782,66.73496859523425,2017-08-25 09:00:00+00:00
783,66.69457107504137,2017-08-25 12:00:00+00:00
784,66.83864894300697,2017-08-25 15:00:00+00:00
785,66.9632769363705,2017-08-25 18:00:00+00:00
786,66.24576411849517,2017-08-26 09:00:00+00:00
787,66.79940988732508,2017-08-26 12:00:00+00:00
788,65.8964782902641,2017-08-26 15:00:00+00:00
789,66.50031243311773,2017-08-26 18:00:00+00:00
790,65.5587033585018,2017-08-27 09:00:00+00:00
791,65.90286315844305,2017-08-27 12:00:00+00:00
792,66.07363999672384,2017-08-27 15:00:00+00:00
793,65.97353585989742,2017-08-27 18:00:00+00:00
794,64.81404802515999,2017-08-28 09:00:00+00:00
795,64.86516179473941,2017-08-28 12:00:00+00:00
796,65.01012949332197,2017-08-28 15:00:00+00:00
797,65.02057552985683,2017-08-28 18:00:00+00:00
798,64.40876251471668,2017-08-29 09:00:00+00:00
799,63.7475448891316,2017-08-29 12:00:00+00:00
800,64.49839873491838,2017-08-29 15:00:00+00:00
801,64.05903217174414,2017-08-29 18:00:00+00:00
802,63.71676438909939,2017-08-30 09:00:00+00:00
803,63.724132150973844,2017-08-30 12:00:00+00:00
804,63.898672858207206,2017-08-30 15:00:00+00:00
805,63.86160627992003,2017-08-30 18:00:00+00:00
806,64.45632541340527,2017-08-31 09:00:00+00:00
807,64.43800509911725,2017-08-31 12:00:00+00:00
808,65.00335551737994,2017-08-31 15:00:00+00:00
809,64.37629689428972,2017-08-31 18:00:00+00:00
810,62.51534315985549,2017-09-01 09:00:00+00:00
811,62.48351554660624,2017-09-01 12:00:00+00:00
812,63.051111219308645,2017-09-01 15:00:00+00:00
813,63.13209045424528,2017-09-01 18:00:00+00:00
814,66.23806141703739,2017-09-02 09:00:00+00:00
815,66.34683794715191,2017-09-02 12:00:00+00:00
816,66.38437173127717,2017-09-02 15:00:00+00:00
817,65.87527333395587,2017-09-02 18:00:00+00:00
818,65.73148505052868,2017-09-03 09:00:00+00:00
819,65.29028113126348,2017-09-03 12:00:00+00:00
820,65.39516184355665,2017-09-03 15:00:00+00:00
821,65.09762802793296,2017-09-03 18:00:00+00:00
822,62.36589360800749,2017-09-04 09:00:00+00:00
823,62.71811044736044,2017-09-04 12:00:00+00:00
824,62.592600699780455,2017-09-04 15:00:00+00:00
825,62.60141791164365,2017-09-04 18:00:00+00:00
826,62.320929222240906,2017-09-05 09:00:00+00:00
827,62.46860057645583,2017-09-05 12:00:00+00:00
828,62.70003114055177,2017-09-05 15:00:00+00:00
829,62.52281488227979,2017-09-05 18:00:00+00:00
830,62.587323143727936,2017-09-06 09:00:00+00:00
831,63.115042620036775,2017-09-06 12:00:00+00:00
832,62.56134181132431,2017-09-06 15:00:00+00:00
833,62.81769943973907,2017-09-06 18:00:00+00:00
834,64.06220394739884,2017-09-07 09:00:00+00:00
835,64.60478333180366,2017-09-07 12:00:00+00:00
836,64.25528735961359,2017-09-07 15:00:00+00:00
837,63.83959648558388,2017-09-07 18:00:00+00:00
838,62.04809413843862,2017-09-08 09:00:00+00:00
839,62.1589230858305,2017-09-08 12:00:00+00:00
840,61.99490513773196,2017-09-08 15:00:00+00:00
841,62.758267912577416,2017-09-08 18:00:00+00:00
842,62.413200206408696,2017-09-09 09:00:00+00:00
843,62.582029733804646,2017-09-09 12:00:00+00:00
844,62.1713807082396,2017-09-09 15:00:00+00:00
845,62.133963847418734,2017-09-09 18:00:00+00:00
846,63.29993210922479,2017-09-10 09:00:00+00:00
847,63.569155787288274,2017-09-10 12:00:00+00:00
848,63.585494439873564,2017-09-10 15:00:00+00:00
849,63.25754044626687,2017-09-10 18:00:00+00:00
850,63.82427983233535,2017-09-11 09:00:00+00:00
851,63.74362620463009,2017-09-11 12:00:00+00:00
852,63.564181820892614,2017-09-11 15:00:00+00:00
853,63.80622346813057,2017-09-11 18:00:00+00:00
854,67.41920349437004,2017-09-12 09:00:00+00:00
855,67.96628388864345,2017-09-12 12:00:00+00:00
856,67.95226402264746,2017-09-12 15:00:00+00:00
857,67.2241078549272,2017-09-12 18:00:00+00:00
858,64.61090964464448,2017-09-13 09:00:00+00:00
859,64.02982554629772,2017-09-13 12:00:00+00:00
860,64.09273604749609,2017-09-13 15:00:00+00:00
861,64.39965917985143,2017-09-13 18:00:00+00:00
862,66.0571741542499,2017-09-14 09:00:00+00:00
863,65.66140503085545,2017-09-14 12:00:00+00:00
864,66.19452567174629,2017-09-14 15:00:00+00:00
865,65.77323902721915,2017-09-14 18:00:00+00:00
866,67.69674531259135,2017-09-15 09:00:00+00:00
867,67.55577088138139,2017-09-15 12:00:00+00:00
868,67.63099404007426,2017-09-15 15:00:00+00:00
869,67.5240632524408,2017-09-15 18:00:00+00:00
870,66.4546422745278,2017-09-16 09:00:00+00:00
871,66.30901061236924,2017-09-16 12:00:00+00:00
872,66.30804510966419,2017-09-16 15:00:00+00:00
873,66.2611808213571,2017-09-16 18:00:00+00:00
874,65.62893308477088,2017-09-17 09:00:00+00:00
875,65.52756887850852,2017-09-17 12:00:00+00:00
876,66.13791332142466,2017-09-17 15:00:00+00:00
877,66.0322954098744,2017-09-17 18:00:00+00:00
878,66.68201295482103,2017-09-18 09:00:00+00:00
879,67.13193864780584,2017-09-18 12:00:00+00:00
880,66.92842463484813,2017-09-18 15:00:00+00:00
881,66.61404143477212,2017-09-18 18:00:00+00:00
882,67.3253742279859,2017-09-19 09:00:00+00:00
883,67.63692341357181,2017-09-19 12:00:00+00:00
884,67.18848779626077,2017-09-19 15:00:00+00:00
885,67.74169696189202,2017-09-19 18:00:00+00:00
886,66.913719600201,2017-09-20 09:00:00+00:00
887,67.29912781374574,2017-09-20 12:00:00+00:00
888,67.23048917769256,2017-09-20 15:00:00+00:00
889,67.63604097554503,2017-09-20 18:00:00+00:00
890,65.06205134341089,2017-09-21 09:00:00+00:00
891,65.24075551992739,2017-09-21 12:00:00+00:00
892,65.33339279394391,2017-09-21 15:00:00+00:00
893,65.42251842743791,2017-09-21 18:00:00+00:00
894,67.18096334049706,2017-09-22 09:00:00+00:00
895,66.49985609435147,2017-09-22 12:00:00+00:00
896,66.3485451024446,2017-09-22 15:00:00+00:00
897,66.92524021068057,2017-09-22 18:00:00+00:00
898,63.660251647699695,2017-09-23 09:00:00+00:00
899,63.72553923069802,2017-09-23 12:00:00+00:00
900,63.77145078737723,2017-09-23 15:00:00+00:00
901,63.7959986379632,2017-09-23 18:00:00+00:00
902,65.79011164711154,2017-09-24 09:00:00+00:00
903,66.00997033404892,2017-09-24 12:00:00+00:00
904,66.30414683817044,2017-09-24 15:00:00+00:00
905,65.74895486201521,2017-09-24 18:00:00+00:00
906,65.06405138323017,2017-09-25 09:00:00+00:00
907,65.10983524281846,2017-09-25 12:00:00+00:00
908,65.21120637600004,2017-09-25 15:00:00+00:00
909,65.06067995596041,2017-09-25 18:00:00+00:00
910,62.320285487274695,2017-09-26 09:00:00+00:00
911,62.23463086743402,2017-09-26 12:00:00+00:00
912,61.7477216481554,2017-09-26 15:00:00+00:00
913,62.29397780218819,2017-09-26 18:00:00+00:00
914,62.96199974156793,2017-09-27 09:00:00+00:00
915,62.78228907831049,2017-09-27 12:00:00+00:00
916,180.74202339520605,2017-09-27 15:00:00+00:00
917,62.62913669124234,2017-09-27 18:00:00+00:00
918,64.06908605734199,2017-09-28 09:00:00+00:00
919,64.49431900697692,2017-09-28 12:00:00+00:00
920,64.49615243462222,2017-09-28 15:00:00+00:00
921,64.22212543159807,2017-09-28 18:00:00+00:00
922,63.25919062545626,2017-09-29 09:00:00+00:00
923,63.29150930390087,2017-09-29 12:00:00+00:00
924,63.69289032661014,2017-09-29 15:00:00+00:00
925,63.48777607822971,2017-09-29 18:00:00+00:00
926,60.245052607135904,2017-09-30 09:00:00+00:00
927,60.0850542263822,2017-09-30 12:00:00+00:00
928,60.29178079424618,2017-09-30 15:00:00+00:00
929,60.06674453509807,2017-09-30 18:00:00+00:00
930,61.70975805310344,2017-10-01 09:00:00+00:00
931,62.344967050362726,2017-10-01 12:00:00+00:00
932,62.09939033655397,2017-10-01 15:00:00+00:00
933,62.13911324572223,2017-10-01 18:00:00+00:00
934,59.98348348884408,2017-10-02 09:00:00+00:00
935,60.078317755570495,2017-10-02 12:00:00+00:00
936,60.216066780752264,2017-10-02 15:00:00+00:00
937,60.41641612693535,2017-10-02 18:00:00+00:00
938,60.09072298905998,2017-10-03 09:00:00+00:00
939,60.15446326400842,2017-10-03 12:00:00+00:00
940,59.6663006499244,2017-10-03 15:00:00+00:00
941,60.19286391731038,2017-10-03 18:00:00+00:00
942,58.863294280856934,2017-10-04 09:00:00+00:00
943,58.56735567518022,2017-10-04 12:00:00+00:00
944,58.660595758115996,2017-10-04 15:00:00+00:00
945,58.7217951143224,2017-10-04 18:00:00+00:00
946,55.348401679523306,2017-10-05 09:00:00+00:00
947,55.72850113841951,2017-10-05 12:00:00+00:00
948,55.828725383032314,2017-10-05 15:00:00+00:00
949,55.58489665222309,2017-10-05 18:00:00+00:00
950,57.536511783018575,2017-10-06 09:00:00+00:00
951,58.42487773306683,2017-10-06 12:00:00+00:00
952,57.808787284004445,2017-10-06 15:00:00+00:00
953,57.94317207668726,2017-10-06 18:00:00+00:00
954,52.348498482981796,2017-10-07 09:00:00+00:00
955,52.45652016602897,2017-10-07 12:00:00+00:00
956,53.03032360245986,2017-10-07 15:00:00+00:00
957,53.40640717146367,2017-10-07 18:00:00+00:00
958,52.654762965584204,2017-10-08 09:00:00+00:00
959,52.500504052638824,2017-10-08 12:00:00+00:00
960,52.53165447666292,2017-10-08 15:00:00+00:00
961,52.47965472780684,2017-10-08 18:00:00+00:00
962,53.50209855613485,2017-10-09 09:00:00+00:00
963,53.877384035569776,2017-10-09 12:00:00+00:00
964,53.14255542901997,2017-10-09 15:00:00+00:00
965,53.5104476347549,2017-10-09 18:00:00+00:00
966,52.045498594888905,2017-10-10 09:00:00+00:00
967,52.39650109864007,2017-10-10 12:00:00+00:00
968,52.307149681362354,2017-10-10 15:00:00+00:00
969,52.418447398088404,2017-10-10 18:00:00+00:00
970,52.98977942550931,2017-10-11 09:00:00+00:00
971,52.14759288614778,2017-10-11 12:00:00+00:00
972,52.5486541078973,2017-10-11 15:00:00+00:00
973,52.16027865851316,2017-10-11 18:00:00+00:00
974,54.03465800659313,2017-10-12 09:00:00+00:00
975,54.425763498243,2017-10-12 12:00:00+00:00
976,54.044653124736456,2017-10-12 15:00:00+00:00
977,54.23237443323714,2017-10-12 18:00:00+00:00
978,54.75545647497302,2017-10-13 09:00:00+00:00
979,54.82470857455792,2017-10-13 12:00:00+00:00
980,55.083001633119885,2017-10-13 15:00:00+00:00
981,54.67160220761063,2017-10-13 18:00:00+00:00
982,53.39846626667401,2017-10-14 09:00:00+00:00
983,53.65796325066904,2017-10-14 12:00:00+00:00
984,53.12803085586137,2017-10-14 15:00:00+00:00
985,52.79144496620114,2017-10-14 18:00:00+00:00
986,52.33415985506783,2017-10-15 09:00:00+00:00
987,52.75649981164742,2017-10-15 12:00:00+00:00
988,53.09764482342309,2017-10-15 15:00:00+00:00
989,52.639278199902336,2017-10-15 18:00:00+00:00
990,52.17366773977784,2017-10-16 09:00:00+00:00
991,52.371240244803346,2017-10-16 12:00:00+00:00
992,52.18968074876528,2017-10-16 15:00:00+00:00
993,51.63278971799863,2017-10-16 18:00:00+00:00
994,49.82541869354646,2017-10-17 09:00:00+00:00
995,50.354726808231575,2017-10-17 12:00:00+00:00
996,50.11885692018254,2017-10-17 15:00:00+00:00
997,50.65076411659384,2017-10-17 18:00:00+00:00
998,50.192762307337624,2017-10-18 09:00:00+00:00
999,49.89868384763403,2017-10-18 12:00:00+00:00
1000,49.99804273787284,2017-10-18 15:00:00+00:00
1001,49.95196293695238,2017-10-18 18:00:00+00:00
1002,47.52420663299131,2017-10-19 09:00:00+00:00
1003,46.97344618674193,2017-10-19 12:00:00+00:00
1004,47.36794210373177,2017-10-19 15:00:00+00:00
1005,46.74439384640476,2017-10-19 18:00:00+00:00
1006,48.5913049699223,2017-10-20 09:00:00+00:00
1007,48.48427276172676,2017-10-20 12:00:00+00:00
1008,48.28450837197545,2017-10-20 15:00:00+00:00
1009,48.61816084613066,2017-10-20 18:00:00+00:00
1010,47.07626053412059,2017-10-21 09:00:00+00:00
1011,47.41848859344333,2017-10-21 12:00:00+00:00
1012,47.43882124611988,2017-10-21 15:00:00+00:00
1013,47.23049220846114,2017-10-21 18:00:00+00:00
1014,46.482230001499765,2017-10-22 09:00:00+00:00
1015,45.737375533852045,2017-10-22 12:00:00+00:00
1016,46.47449837101355,2017-10-22 15:00:00+00:00
1017,46.128872422588564,2017-10-22 18:00:00+00:00
1018,43.42329360484967,2017-10-23 09:00:00+00:00
1019,42.965407044829966,2017-10-23 12:00:00+00:00
1020,42.74910886479702,2017-10-23 15:00:00+00:00
1021,42.9925909854583,2017-10-23 18:00:00+00:00
1022,46.12911442341562,2017-10-24 09:00:00+00:00
1023,46.19072678663462,2017-10-24 12:00:00+00:00
1024,46.46272290575059,2017-10-24 15:00:00+00:00
1025,46.00309332849594,2017-10-24 18:00:00+00:00
1026,40.175240891901865,2017-10-25 09:00:00+00:00
1027,40.019590380125685,2017-10-25 12:00:00+00:00
1028,39.77014868171572,2017-10-25 15:00:00+00:00
1029,39.84518916946276,2017-10-25 18:00:00+00:00
1030,37.88253138235841,2017-10-26 09:00:00+00:00
1031,37.51756080079209,2017-10-26 12:00:00+00:00
1032,38.25474388501657,2017-10-26 15:00:00+00:00
1033,36.634672106798035,2017-10-26 18:00:00+00:00
1034,38.504532487695,2017-10-27 09:00:00+00:00
